"dateHour.t1";"horoDate.t1";"molo1temp1";"molo1temp2";"molo1temp3";"molo1temp4"
"404";"05/06/19 04:45:00 PM";2019-05-06 16:45:00;9.52;9.446;9.603;9.677
"405";"05/06/19 05:00:00 PM";2019-05-06 17:00:00;9.526;9.453;9.6;9.674
"406";"05/06/19 05:15:00 PM";2019-05-06 17:15:00;9.532;9.46;9.597;9.672
"407";"05/06/19 05:30:00 PM";2019-05-06 17:30:00;9.541;9.467;9.594;9.669
"408";"05/06/19 05:45:00 PM";2019-05-06 17:45:00;9.554;9.475;9.591;9.668
"409";"05/06/19 06:00:00 PM";2019-05-06 18:00:00;9.563;9.481;9.588;9.665
"410";"05/06/19 06:15:00 PM";2019-05-06 18:15:00;9.567;9.487;9.586;9.661
"411";"05/06/19 06:30:00 PM";2019-05-06 18:30:00;9.571;9.494;9.583;9.66
"412";"05/06/19 06:45:00 PM";2019-05-06 18:45:00;9.574;9.5;9.581;9.657
"413";"05/06/19 07:00:00 PM";2019-05-06 19:00:00;9.577;9.506;9.58;9.655
"414";"05/06/19 07:15:00 PM";2019-05-06 19:15:00;9.581;9.512;9.578;9.652
"415";"05/06/19 07:30:00 PM";2019-05-06 19:30:00;9.581;9.517;9.575;9.649
"416";"05/06/19 07:45:00 PM";2019-05-06 19:45:00;9.58;9.523;9.574;9.648
"417";"05/06/19 08:00:00 PM";2019-05-06 20:00:00;9.578;9.527;9.572;9.644
"418";"05/06/19 08:15:00 PM";2019-05-06 20:15:00;9.574;9.532;9.571;9.643
"419";"05/06/19 08:30:00 PM";2019-05-06 20:30:00;9.564;9.537;9.571;9.64
"420";"05/06/19 08:45:00 PM";2019-05-06 20:45:00;9.552;9.541;9.569;9.638
"421";"05/06/19 09:00:00 PM";2019-05-06 21:00:00;9.535;9.544;9.567;9.635
"422";"05/06/19 09:15:00 PM";2019-05-06 21:15:00;9.517;9.547;9.566;9.634
"423";"05/06/19 09:30:00 PM";2019-05-06 21:30:00;9.497;9.551;9.566;9.631
"424";"05/06/19 09:45:00 PM";2019-05-06 21:45:00;9.475;9.552;9.564;9.629
"425";"05/06/19 10:00:00 PM";2019-05-06 22:00:00;9.457;9.554;9.564;9.628
"426";"05/06/19 10:15:00 PM";2019-05-06 22:15:00;9.436;9.554;9.563;9.624
"427";"05/06/19 10:30:00 PM";2019-05-06 22:30:00;9.42;9.554;9.563;9.623
"428";"05/06/19 10:45:00 PM";2019-05-06 22:45:00;9.403;9.554;9.561;9.621
"429";"05/06/19 11:00:00 PM";2019-05-06 23:00:00;9.386;9.552;9.561;9.618
"430";"05/06/19 11:15:00 PM";2019-05-06 23:15:00;9.369;9.551;9.56;9.617
"431";"05/06/19 11:30:00 PM";2019-05-06 23:30:00;9.347;9.549;9.56;9.615
"432";"05/06/19 11:45:00 PM";2019-05-06 23:45:00;9.319;9.546;9.558;9.614
"433";"05/07/19 12:00:00 AM";2019-05-07 00:00:00;9.288;9.544;9.558;9.611
"434";"05/07/19 12:15:00 AM";2019-05-07 00:15:00;9.256;9.54;9.557;9.609
"435";"05/07/19 12:30:00 AM";2019-05-07 00:30:00;9.223;9.537;9.557;9.608
"436";"05/07/19 12:45:00 AM";2019-05-07 00:45:00;9.191;9.532;9.555;9.606
"437";"05/07/19 01:00:00 AM";2019-05-07 01:00:00;9.157;9.526;9.555;9.604
"438";"05/07/19 01:15:00 AM";2019-05-07 01:15:00;9.123;9.52;9.554;9.603
"439";"05/07/19 01:30:00 AM";2019-05-07 01:30:00;9.091;9.514;9.554;9.601
"440";"05/07/19 01:45:00 AM";2019-05-07 01:45:00;9.056;9.506;9.552;9.598
"441";"05/07/19 02:00:00 AM";2019-05-07 02:00:00;9.026;9.498;9.551;9.597
"442";"05/07/19 02:15:00 AM";2019-05-07 02:15:00;8.995;9.489;9.551;9.595
"443";"05/07/19 02:30:00 AM";2019-05-07 02:30:00;8.965;9.48;9.549;9.594
"444";"05/07/19 02:45:00 AM";2019-05-07 02:45:00;8.937;9.47;9.547;9.592
"445";"05/07/19 03:00:00 AM";2019-05-07 03:00:00;8.908;9.46;9.546;9.591
"446";"05/07/19 03:15:00 AM";2019-05-07 03:15:00;8.882;9.449;9.544;9.589
"447";"05/07/19 03:30:00 AM";2019-05-07 03:30:00;8.854;9.438;9.543;9.588
"448";"05/07/19 03:45:00 AM";2019-05-07 03:45:00;8.827;9.427;9.541;9.588
"449";"05/07/19 04:00:00 AM";2019-05-07 04:00:00;8.801;9.416;9.54;9.586
"450";"05/07/19 04:15:00 AM";2019-05-07 04:15:00;8.775;9.404;9.538;9.584
"451";"05/07/19 04:30:00 AM";2019-05-07 04:30:00;8.751;9.393;9.535;9.583
"452";"05/07/19 04:45:00 AM";2019-05-07 04:45:00;8.726;9.381;9.534;9.581
"453";"05/07/19 05:00:00 AM";2019-05-07 05:00:00;8.703;9.369;9.532;9.58
"454";"05/07/19 05:15:00 AM";2019-05-07 05:15:00;8.681;9.356;9.529;9.578
"455";"05/07/19 05:30:00 AM";2019-05-07 05:30:00;8.66;9.344;9.526;9.577
"456";"05/07/19 05:45:00 AM";2019-05-07 05:45:00;8.638;9.332;9.524;9.575
"457";"05/07/19 06:00:00 AM";2019-05-07 06:00:00;8.616;9.318;9.521;9.574
"458";"05/07/19 06:15:00 AM";2019-05-07 06:15:00;8.593;9.305;9.518;9.572
"459";"05/07/19 06:30:00 AM";2019-05-07 06:30:00;8.57;9.293;9.515;9.571
"460";"05/07/19 06:45:00 AM";2019-05-07 06:45:00;8.548;9.281;9.512;9.571
"461";"05/07/19 07:00:00 AM";2019-05-07 07:00:00;8.529;9.268;9.509;9.569
"462";"05/07/19 07:15:00 AM";2019-05-07 07:15:00;8.512;9.254;9.506;9.567
"463";"05/07/19 07:30:00 AM";2019-05-07 07:30:00;8.497;9.242;9.503;9.566
"464";"05/07/19 07:45:00 AM";2019-05-07 07:45:00;8.484;9.23;9.498;9.564
"465";"05/07/19 08:00:00 AM";2019-05-07 08:00:00;8.476;9.216;9.495;9.563
"466";"05/07/19 08:15:00 AM";2019-05-07 08:15:00;8.472;9.203;9.49;9.561
"467";"05/07/19 08:30:00 AM";2019-05-07 08:30:00;8.475;9.191;9.487;9.56
"468";"05/07/19 08:45:00 AM";2019-05-07 08:45:00;8.484;9.179;9.483;9.558
"469";"05/07/19 09:00:00 AM";2019-05-07 09:00:00;8.503;9.168;9.48;9.557
"470";"05/07/19 09:15:00 AM";2019-05-07 09:15:00;8.526;9.157;9.475;9.555
"471";"05/07/19 09:30:00 AM";2019-05-07 09:30:00;8.554;9.146;9.47;9.554
"472";"05/07/19 09:45:00 AM";2019-05-07 09:45:00;8.582;9.137;9.467;9.552
"473";"05/07/19 10:00:00 AM";2019-05-07 10:00:00;8.616;9.129;9.463;9.551
"474";"05/07/19 10:15:00 AM";2019-05-07 10:15:00;8.657;9.123;9.458;9.547
"475";"05/07/19 10:30:00 AM";2019-05-07 10:30:00;8.694;9.117;9.453;9.546
"476";"05/07/19 10:45:00 AM";2019-05-07 10:45:00;8.728;9.112;9.449;9.544
"477";"05/07/19 11:00:00 AM";2019-05-07 11:00:00;8.762;9.109;9.444;9.543
"478";"05/07/19 11:15:00 AM";2019-05-07 11:15:00;8.79;9.108;9.44;9.541
"479";"05/07/19 11:30:00 AM";2019-05-07 11:30:00;8.812;9.106;9.435;9.54
"480";"05/07/19 11:45:00 AM";2019-05-07 11:45:00;8.838;9.106;9.43;9.537
"481";"05/07/19 12:00:00 PM";2019-05-07 12:00:00;8.874;9.106;9.426;9.535
"482";"05/07/19 12:15:00 PM";2019-05-07 12:15:00;8.909;9.108;9.421;9.534
"483";"05/07/19 12:30:00 PM";2019-05-07 12:30:00;8.926;9.111;9.416;9.532
"484";"05/07/19 12:45:00 PM";2019-05-07 12:45:00;8.936;9.112;9.412;9.529
"485";"05/07/19 01:00:00 PM";2019-05-07 13:00:00;8.947;9.117;9.409;9.527
"486";"05/07/19 01:15:00 PM";2019-05-07 13:15:00;8.971;9.12;9.404;9.526
"487";"05/07/19 01:30:00 PM";2019-05-07 13:30:00;9.012;9.123;9.399;9.523
"488";"05/07/19 01:45:00 PM";2019-05-07 13:45:00;9.052;9.128;9.396;9.521
"489";"05/07/19 02:00:00 PM";2019-05-07 14:00:00;9.087;9.132;9.392;9.52
"490";"05/07/19 02:15:00 PM";2019-05-07 14:15:00;9.131;9.137;9.389;9.517
"491";"05/07/19 02:30:00 PM";2019-05-07 14:30:00;9.188;9.143;9.386;9.515
"492";"05/07/19 02:45:00 PM";2019-05-07 14:45:00;9.234;9.149;9.381;9.512
"493";"05/07/19 03:00:00 PM";2019-05-07 15:00:00;9.262;9.157;9.378;9.51
"494";"05/07/19 03:15:00 PM";2019-05-07 15:15:00;9.285;9.166;9.375;9.507
"495";"05/07/19 03:30:00 PM";2019-05-07 15:30:00;9.308;9.176;9.372;9.506
"496";"05/07/19 03:45:00 PM";2019-05-07 15:45:00;9.336;9.185;9.369;9.503
"497";"05/07/19 04:00:00 PM";2019-05-07 16:00:00;9.372;9.194;9.367;9.501
"498";"05/07/19 04:15:00 PM";2019-05-07 16:15:00;9.398;9.205;9.364;9.5
"499";"05/07/19 04:30:00 PM";2019-05-07 16:30:00;9.429;9.216;9.361;9.497
"500";"05/07/19 04:45:00 PM";2019-05-07 16:45:00;9.464;9.227;9.359;9.495
"501";"05/07/19 05:00:00 PM";2019-05-07 17:00:00;9.5;9.237;9.358;9.492
"502";"05/07/19 05:15:00 PM";2019-05-07 17:15:00;9.532;9.248;9.356;9.49
"503";"05/07/19 05:30:00 PM";2019-05-07 17:30:00;9.56;9.261;9.353;9.487
"504";"05/07/19 05:45:00 PM";2019-05-07 17:45:00;9.581;9.271;9.352;9.486
"505";"05/07/19 06:00:00 PM";2019-05-07 18:00:00;9.601;9.284;9.352;9.483
"506";"05/07/19 06:15:00 PM";2019-05-07 18:15:00;9.618;9.296;9.35;9.481
"507";"05/07/19 06:30:00 PM";2019-05-07 18:30:00;9.635;9.308;9.349;9.478
"508";"05/07/19 06:45:00 PM";2019-05-07 18:45:00;9.649;9.321;9.349;9.477
"509";"05/07/19 07:00:00 PM";2019-05-07 19:00:00;9.66;9.333;9.347;9.475
"510";"05/07/19 07:15:00 PM";2019-05-07 19:15:00;9.672;9.345;9.347;9.472
"511";"05/07/19 07:30:00 PM";2019-05-07 19:30:00;9.686;9.356;9.347;9.47
"512";"05/07/19 07:45:00 PM";2019-05-07 19:45:00;9.698;9.369;9.347;9.469
"513";"05/07/19 08:00:00 PM";2019-05-07 20:00:00;9.709;9.379;9.347;9.466
"514";"05/07/19 08:15:00 PM";2019-05-07 20:15:00;9.718;9.39;9.347;9.464
"515";"05/07/19 08:30:00 PM";2019-05-07 20:30:00;9.726;9.401;9.347;9.463
"516";"05/07/19 08:45:00 PM";2019-05-07 20:45:00;9.731;9.412;9.347;9.461
"517";"05/07/19 09:00:00 PM";2019-05-07 21:00:00;9.731;9.421;9.349;9.458
"518";"05/07/19 09:15:00 PM";2019-05-07 21:15:00;9.728;9.432;9.349;9.457
"519";"05/07/19 09:30:00 PM";2019-05-07 21:30:00;9.721;9.441;9.35;9.455
"520";"05/07/19 09:45:00 PM";2019-05-07 21:45:00;9.714;9.449;9.35;9.453
"521";"05/07/19 10:00:00 PM";2019-05-07 22:00:00;9.705;9.458;9.352;9.452
"522";"05/07/19 10:15:00 PM";2019-05-07 22:15:00;9.697;9.466;9.353;9.45
"523";"05/07/19 10:30:00 PM";2019-05-07 22:30:00;9.688;9.472;9.355;9.449
"524";"05/07/19 10:45:00 PM";2019-05-07 22:45:00;9.678;9.48;9.355;9.447
"525";"05/07/19 11:00:00 PM";2019-05-07 23:00:00;9.669;9.484;9.356;9.446
"526";"05/07/19 11:15:00 PM";2019-05-07 23:15:00;9.657;9.49;9.358;9.444
"527";"05/07/19 11:30:00 PM";2019-05-07 23:30:00;9.641;9.495;9.359;9.443
"528";"05/07/19 11:45:00 PM";2019-05-07 23:45:00;9.624;9.5;9.361;9.441
"529";"05/08/19 12:00:00 AM";2019-05-08 00:00:00;9.608;9.503;9.362;9.44
"530";"05/08/19 12:15:00 AM";2019-05-08 00:15:00;9.589;9.506;9.364;9.438
"531";"05/08/19 12:30:00 AM";2019-05-08 00:30:00;9.571;9.509;9.366;9.438
"532";"05/08/19 12:45:00 AM";2019-05-08 00:45:00;9.552;9.51;9.367;9.436
"533";"05/08/19 01:00:00 AM";2019-05-08 01:00:00;9.534;9.51;9.369;9.435
"534";"05/08/19 01:15:00 AM";2019-05-08 01:15:00;9.515;9.512;9.37;9.435
"535";"05/08/19 01:30:00 AM";2019-05-08 01:30:00;9.497;9.512;9.372;9.433
"536";"05/08/19 01:45:00 AM";2019-05-08 01:45:00;9.478;9.512;9.373;9.432
"537";"05/08/19 02:00:00 AM";2019-05-08 02:00:00;9.461;9.51;9.375;9.432
"538";"05/08/19 02:15:00 AM";2019-05-08 02:15:00;9.444;9.509;9.376;9.43
"539";"05/08/19 02:30:00 AM";2019-05-08 02:30:00;9.426;9.507;9.378;9.43
"540";"05/08/19 02:45:00 AM";2019-05-08 02:45:00;9.407;9.504;9.379;9.429
"541";"05/08/19 03:00:00 AM";2019-05-08 03:00:00;9.387;9.503;9.381;9.429
"542";"05/08/19 03:15:00 AM";2019-05-08 03:15:00;9.369;9.5;9.382;9.427
"543";"05/08/19 03:30:00 AM";2019-05-08 03:30:00;9.35;9.495;9.382;9.427
"544";"05/08/19 03:45:00 AM";2019-05-08 03:45:00;9.333;9.492;9.384;9.427
"545";"05/08/19 04:00:00 AM";2019-05-08 04:00:00;9.316;9.487;9.386;9.426
"546";"05/08/19 04:15:00 AM";2019-05-08 04:15:00;9.302;9.484;9.386;9.426
"547";"05/08/19 04:30:00 AM";2019-05-08 04:30:00;9.288;9.48;9.387;9.424
"548";"05/08/19 04:45:00 AM";2019-05-08 04:45:00;9.274;9.475;9.387;9.424
"549";"05/08/19 05:00:00 AM";2019-05-08 05:00:00;9.262;9.469;9.389;9.424
"550";"05/08/19 05:15:00 AM";2019-05-08 05:15:00;9.25;9.464;9.389;9.424
"551";"05/08/19 05:30:00 AM";2019-05-08 05:30:00;9.236;9.46;9.39;9.423
"552";"05/08/19 05:45:00 AM";2019-05-08 05:45:00;9.223;9.453;9.39;9.423
"553";"05/08/19 06:00:00 AM";2019-05-08 06:00:00;9.211;9.449;9.39;9.423
"554";"05/08/19 06:15:00 AM";2019-05-08 06:15:00;9.199;9.444;9.39;9.423
"555";"05/08/19 06:30:00 AM";2019-05-08 06:30:00;9.186;9.438;9.39;9.421
"556";"05/08/19 06:45:00 AM";2019-05-08 06:45:00;9.176;9.433;9.39;9.421
"557";"05/08/19 07:00:00 AM";2019-05-08 07:00:00;9.165;9.427;9.39;9.421
"558";"05/08/19 07:15:00 AM";2019-05-08 07:15:00;9.154;9.421;9.39;9.421
"559";"05/08/19 07:30:00 AM";2019-05-08 07:30:00;9.145;9.416;9.39;9.42
"560";"05/08/19 07:45:00 AM";2019-05-08 07:45:00;9.137;9.41;9.39;9.42
"561";"05/08/19 08:00:00 AM";2019-05-08 08:00:00;9.129;9.404;9.39;9.42
"562";"05/08/19 08:15:00 AM";2019-05-08 08:15:00;9.12;9.399;9.389;9.42
"563";"05/08/19 08:30:00 AM";2019-05-08 08:30:00;9.114;9.393;9.389;9.418
"564";"05/08/19 08:45:00 AM";2019-05-08 08:45:00;9.108;9.389;9.389;9.418
"565";"05/08/19 09:00:00 AM";2019-05-08 09:00:00;9.104;9.382;9.387;9.418
"566";"05/08/19 09:15:00 AM";2019-05-08 09:15:00;9.101;9.378;9.387;9.418
"567";"05/08/19 09:30:00 AM";2019-05-08 09:30:00;9.1;9.372;9.386;9.418
"568";"05/08/19 09:45:00 AM";2019-05-08 09:45:00;9.097;9.367;9.384;9.416
"569";"05/08/19 10:00:00 AM";2019-05-08 10:00:00;9.095;9.362;9.384;9.416
"570";"05/08/19 10:15:00 AM";2019-05-08 10:15:00;9.094;9.358;9.382;9.416
"571";"05/08/19 10:30:00 AM";2019-05-08 10:30:00;9.095;9.353;9.382;9.416
"572";"05/08/19 10:45:00 AM";2019-05-08 10:45:00;9.101;9.349;9.381;9.415
"573";"05/08/19 11:00:00 AM";2019-05-08 11:00:00;9.112;9.344;9.379;9.415
"574";"05/08/19 11:15:00 AM";2019-05-08 11:15:00;9.123;9.341;9.378;9.415
"575";"05/08/19 11:30:00 AM";2019-05-08 11:30:00;9.134;9.338;9.376;9.413
"576";"05/08/19 11:45:00 AM";2019-05-08 11:45:00;9.142;9.335;9.376;9.413
"577";"05/08/19 12:00:00 PM";2019-05-08 12:00:00;9.149;9.332;9.375;9.413
"578";"05/08/19 12:15:00 PM";2019-05-08 12:15:00;9.157;9.33;9.373;9.412
"579";"05/08/19 12:30:00 PM";2019-05-08 12:30:00;9.166;9.327;9.372;9.412
"580";"05/08/19 12:45:00 PM";2019-05-08 12:45:00;9.174;9.327;9.37;9.412
"581";"05/08/19 01:00:00 PM";2019-05-08 13:00:00;9.18;9.325;9.369;9.41
"582";"05/08/19 01:15:00 PM";2019-05-08 13:15:00;9.189;9.324;9.367;9.41
"583";"05/08/19 01:30:00 PM";2019-05-08 13:30:00;9.2;9.324;9.366;9.41
"584";"05/08/19 01:45:00 PM";2019-05-08 13:45:00;9.213;9.322;9.366;9.409
"585";"05/08/19 02:00:00 PM";2019-05-08 14:00:00;9.225;9.322;9.364;9.409
"586";"05/08/19 02:15:00 PM";2019-05-08 14:15:00;9.234;9.324;9.362;9.407
"587";"05/08/19 02:30:00 PM";2019-05-08 14:30:00;9.244;9.324;9.361;9.407
"588";"05/08/19 02:45:00 PM";2019-05-08 14:45:00;9.253;9.324;9.359;9.406
"589";"05/08/19 03:00:00 PM";2019-05-08 15:00:00;9.262;9.325;9.358;9.406
"590";"05/08/19 03:15:00 PM";2019-05-08 15:15:00;9.273;9.327;9.356;9.406
"591";"05/08/19 03:30:00 PM";2019-05-08 15:30:00;9.284;9.328;9.356;9.404
"592";"05/08/19 03:45:00 PM";2019-05-08 15:45:00;9.296;9.33;9.355;9.404
"593";"05/08/19 04:00:00 PM";2019-05-08 16:00:00;9.308;9.332;9.353;9.403
"594";"05/08/19 04:15:00 PM";2019-05-08 16:15:00;9.324;9.333;9.352;9.403
"595";"05/08/19 04:30:00 PM";2019-05-08 16:30:00;9.339;9.336;9.352;9.401
"596";"05/08/19 04:45:00 PM";2019-05-08 16:45:00;9.353;9.338;9.35;9.401
"597";"05/08/19 05:00:00 PM";2019-05-08 17:00:00;9.367;9.341;9.35;9.399
"598";"05/08/19 05:15:00 PM";2019-05-08 17:15:00;9.386;9.344;9.349;9.399
"599";"05/08/19 05:30:00 PM";2019-05-08 17:30:00;9.404;9.347;9.347;9.398
"600";"05/08/19 05:45:00 PM";2019-05-08 17:45:00;9.423;9.35;9.347;9.398
"601";"05/08/19 06:00:00 PM";2019-05-08 18:00:00;9.438;9.355;9.345;9.396
"602";"05/08/19 06:15:00 PM";2019-05-08 18:15:00;9.452;9.358;9.345;9.396
"603";"05/08/19 06:30:00 PM";2019-05-08 18:30:00;9.461;9.362;9.344;9.395
"604";"05/08/19 06:45:00 PM";2019-05-08 18:45:00;9.467;9.367;9.344;9.393
"605";"05/08/19 07:00:00 PM";2019-05-08 19:00:00;9.472;9.372;9.342;9.393
"606";"05/08/19 07:15:00 PM";2019-05-08 19:15:00;9.472;9.378;9.342;9.392
"607";"05/08/19 07:30:00 PM";2019-05-08 19:30:00;9.472;9.382;9.342;9.392
